idx,DI,C1_enriched,AU_CO_enriched,found
2007,10.1109/EDUCON62633.2025.11016572,"[LindsayE, Aalborg University] [ZhangM, Aalborg University] [JohriA, George Mason University] [BjervaJ, Aalborg University]",DK;US,True
2008,10.1109/EDUCON62633.2025.11016579,"[RanaSP, Medway School of Pharmacy] [DeyM, London Metropolitan University] [PatelP, London Metropolitan University] [RequenaJ, Queen Mary University of London] [FuC, University College London]",GB,True
2009,10.1109/EDUCON62633.2025.11016653,"[MushtaqA, Information Technology University] [NaeemR, Information Technology University] [GhaznaviI, Information Technology University] [TajI, Zayed University] [HashmiI, University of Oxford; Science Oxford] [QadirJ, Qatar University]",PK;AE;GB;QA,True
2010,10.1109/SIEDS65500.2025.11021219,"[AspraNO, Batangas State University] [ChongCH, University of Nottingham Malaysia Campus]",PH;MY,True
2011,10.1109/CSEET66350.2025.00009,"[CapozuccaA, University of Luxembourg] [YampolskyiD, University of Luxembourg] [GoldbergA, University of Luxembourg] [CristiáM, National University of Rosario; Centro Internacional Franco-Argentino de Ciencias de la Información y de Sistemas]",LU;AR,True
2012,10.23919/IST-Africa67297.2025.11060553,"[MwanikiS, Kenyatta University] [ArakaE, Kenyatta University] [KitukuB, Dedan Kimathi University of Technology] [MainaE, Kenyatta University]",KE,True
2013,10.1109/CSTE64638.2025.11092138,"[ZhangC, Jilin University; Jilin Agricultural University; Changchun University] [PremyT, Jilin University; Jilin Agricultural University; Changchun University]",CN,True
2014,10.1109/iSTEM-Ed65612.2025.11129378,"[ChamnankijP, Rajamangala University of Technology Isan] [CharoenchaiprakitK, Armed Forces Academies Preparatory School] [NaowanichE, Rajamangala University of Technology Isan]",TH,True
2015,10.1109/iSTEM-Ed65612.2025.11129384,"[TirumalaSS, RMIT Vietnam] [KhwakhaliUS, RMIT Vietnam]",VN,True
2016,10.1109/INCET64471.2025.11140055,"[ArjunU, Amrita Vishwa Vidyapeetham] [NairKR, Amrita Vishwa Vidyapeetham] [AnandS, Amrita Vishwa Vidyapeetham] [NandakumarS, Amrita Vishwa Vidyapeetham] [KumarSS, Amrita Vishwa Vidyapeetham] [RaoSN, Amrita Vishwa Vidyapeetham]",IN,True
2017,10.1109/INCET64471.2025.11140209,"[KhaireSA, Artificial Intelligence in Medicine (Canada)] [MonicaCL, Siddhartha Medical College; Siddhartha University] [ParasarA, Galgotias University] [PraveenR, Bharat Heavy Electricals (India)] [KalinskayaE, Kuban State University; Kuban State Medical University] [DineshkumarB, Vels University]",CA;IN;NP;RU,True
2018,10.1109/ISEC64801.2025.11147374,"[AkyashM, University of Central Florida] [AzarKZ, University of Central Florida] [KamaliHM, University of Central Florida]",US,True
2019,10.1109/ISEC64801.2025.11147424,"[McGowanA, Queen's University Belfast] [AndersonN, Queen's University Belfast] [SmithC, Queen's University Belfast]",GB,True
2020,10.1109/ISEC64801.2025.11147429,"[WangY, La Salle University] [BeidemanK, La Salle University] [McCoeyM, La Salle University] [JalalitabarM, California State University, Northridge]",US,True
2021,10.1109/WEEF-GEDC63419.2024.11151832,"[WelsenS, University of Nottingham Ningbo China]",CN,True
2022,10.1109/ICTAS64866.2025.11155729,"[MukoraFN, University of Zimbabwe] [JereN, University of Fort Hare]",ZW;ZA,True
2023,10.1109/CISPEE64787.2025.11159184,"[DomínguezC, University of Trás-os-Montes and Alto Douro] [PessoaKLEdC, Instituto Federal de Educação, Ciência e Tecnologia do Ceará] [MoraisAM, University of Trás-os-Montes and Alto Douro] [CruzG, University of Trás-os-Montes and Alto Douro]",PT;BR,True
2024,10.1109/TE.2025.3610340,"[YuanJ, University of Massachusetts Dartmouth] [LiY, California State University, San Marcos]",US,True
2025,10.1109/WEEF-GEDC66748.2025.11256231,"[WelsenS, University of Nottingham Ningbo China]",CN,True
2026,10.1109/WEEF-GEDC66748.2025.11256378,"[KadelRW, Florida Institute of Technology] [ShailendraS, Florida Institute of Technology] [SaxenaUR, Florida Institute of Technology]",US,True
2027,10.1109/WEEF-GEDC66748.2025.11256462,"[LindqvistAL, University of Technology Sydney] [LeungK, University of Technology Sydney] [QuinceZ, Southern Cross University]",AU,True
2028,10.1109/ISTAS65609.2025.11269627,"[KarM, English Heritage] [MoghadamA, San Jose State University] [MortezaieM, DeVry University] [HerringPC, DeVry University]",GB;US,True
2029,10.1109/ICETA67772.2025.11280249,"[SiládiV, Matej Bel University]",SK,True
2030,10.1109/DEMOcon65705.2025.11282853,,,True
2031,10.1109/ICELIE64733.2025.11304281,"[Molina-QuirozD, Universidad Autónoma de Baja California] [LópezIN, Universidad Autónoma de Baja California] [Calderón-RamírezJ, Universidad Autónoma de Baja California] [Núñez-LópezJA, Universidad Autónoma de Baja California] [López-MedinaF, Universidad Autónoma de Baja California] [Sepúlveda-ValdezC, Universidad Autónoma de Baja California] [Alaniz-PlataR, Universidad Autónoma de Baja California]",MX,True
2032,10.1109/ETECOM66111.2025.11319042,"[MaaliwRR, University of Southern Philippines Foundation] [VeluzMRDd, Southern Luzon State University] [MabungaZP, Southern Luzon State University] [LagrazonPGG, Southern Luzon State University] [PanergoMC, Southern Luzon State University] [Mahusay-EcleoAT, Southern Luzon State University]",PH,True
2033,10.1109/ICTBIG68706.2025.11323779,"[AlkinaniEA, Umm al-Qura University]",SA,True
2034,10.1109/FIE63693.2025.11328131,"[RajuG, Texas A&M University] [BalartT, Texas A&M University] [LiglerGT, Texas A&M University] [ShryockK, Texas A&M University] [BrumbelowK, Texas A&M University]",US,True
2035,10.1109/FIE63693.2025.11328160,"[SreekanthD, Kennesaw State University] [GopiS, Kennesaw State University] [DehbozorgiN, Kennesaw State University]",US,True
2036,10.1109/FIE63693.2025.11328166,"[GandhiS, North Carolina State University] [GarlapatiSS, North Carolina State University] [VobbilichettyV, North Carolina State University] [GehringerEF, North Carolina State University]",US,True
2037,10.1109/FIE63693.2025.11328238,"[MaX, University of Wisconsin–Platteville] [WuY, University of Wisconsin–Platteville] [RoopaeiM, University of Wisconsin–Platteville] [WangJ, University of Wisconsin–Platteville]",US,True
2038,10.1109/FIE63693.2025.11328240,"[MartinezJR, Corporación Universitaria Comfacauca - Unicomfacauca] [ChongM, University of the Pacific] [MayaS, Corporación Universitaria Comfacauca - Unicomfacauca] [CaicedoMA, Corporación Universitaria Comfacauca - Unicomfacauca] [LunaA, University of the Pacific]",CO;PE,True
2039,10.1109/FIE63693.2025.11328287,"[BegoCR, University of Louisville] [TryttenD, University of Oklahoma] [NwokejiJC, Gannon University]",US,True
2040,10.1109/FIE63693.2025.11328493,"[HemmesJ, United States Air Force Academy] [BlumenthalR, Regis University]",US,True
2041,10.1109/FIE63693.2025.11328530,"[AlyahyanE, University of Glasgow] [AdaMB, University of Glasgow] [LeverJ, University of Glasgow]",GB,True
2042,10.1109/FIE63693.2025.11328606,"[ButtAA, University of Tulsa] [KamalSA, University at Buffalo, State University of New York] [AshrafR, Forman Christian College]",US;PK,True
2043,10.1109/FIE63693.2025.11328645,"[LiZ, University of Illinois Urbana-Champaign] [Koloutsou‐VakakisS, University of Illinois Urbana-Champaign] [KozlowskiT, University of Illinois Urbana-Champaign] [KindratenkoV, National Center for Supercomputing Applications] [AlawiniA, University of Illinois Urbana-Champaign]",US,True
2044,10.1109/FIE63693.2025.11328715,"[KurivellaJVSG, Colorado State University] [DeorajR, Colorado State University] [MoraesMC, Colorado State University]",US,True
2045,10.1109/IMCEC66174.2025.11332058,"[WangX, Beijing City University] [ShaoX, Beijing City University] [CaoY, Beijing City University] [QiuH, Beijing City University] [HeX, Beijing City University] [GuoZ, Beijing City University] [LiuB, Beijing City University]",CN,True
2046,10.1109/TALE66047.2025.11346464,"[SSK, Institute of Wood Science and Technology] [SD, Institute of Wood Science and Technology] [YashasviBN, Institute of Wood Science and Technology]",IN,True
2047,10.1109/TALE66047.2025.11346597,"[LowMYH, Singapore Institute of Technology] [QuahCK, Singapore Institute of Technology] [LeeKK, Singapore Institute of Technology] [LeeC, Singapore Institute of Technology]",SG,True
2048,10.1109/TALE66047.2025.11346631,"[LiT, National University of Singapore] [TimT, National University of Singapore] [SunR, National University of Singapore] [NgQT, National University of Singapore] [BhojanA, National University of Singapore]",SG,True
2049,10.1109/TALE66047.2025.11346646,"[TongMS, Tongji University] [YangC, Tongji University] [WanGC, Tongji University]",CN,True
2050,10.1109/TALE66047.2025.11346653,"[WillemsT, Singapore University of Technology and Design] [KhanS, Singapore University of Technology and Design] [HuangQ, Singapore University of Technology and Design] [CamburnB, Singapore University of Technology and Design] [SockalingamN, Singapore University of Technology and Design] [PoonKW, Singapore University of Technology and Design]",SG,True
2051,10.1109/TALE66047.2025.11346785,"[DasS, University of Glasgow] [KimY, University of Glasgow] [DellaCN, University of Glasgow] [ShahJA, University of Glasgow]",GB,True
2052,10.1109/ICONAT66879.2025.11362691,"[BhamreP, Indian Numismatic, Historical and Cultural Research Foundation] [PatilP, Indian Numismatic, Historical and Cultural Research Foundation] [PatilS, Indian Numismatic, Historical and Cultural Research Foundation] [SonawaneDV, Indian Numismatic, Historical and Cultural Research Foundation] [UbaleS, Indian Numismatic, Historical and Cultural Research Foundation] [YevaleG, Indian Numismatic, Historical and Cultural Research Foundation]",IN,True
2053,10.1109/BICE66290.2025.00018,"[LighterT, United States Department of Education] [ElmoreB, United States Department of Education] [SmarrS, Howard University] [WrightB, Howard University] [BurgeL, Howard University] [MugoM, United States Department of Education] [LynchE, United States Department of Education] [AustinSJ, Publicis Groupe (Germany)]",US;DE,True
2054,10.1109/ICET67421.2025.11380716,"[LiuX, Nanchang University] [XiongX, Open University of China] [LaiB, Nanchang University] [LiuJ, Nanchang University] [ZhouH, Nanchang University] [WangY, Nanchang University]",CN,True
2055,10.1109/WAIE67422.2025.11381083,"[NehaF, Kent State University] [BhatiD, Kent State University]",US,True
2056,10.1109/ICETC66579.2025.11387367,"[Zamora-HernándezI, Tecnológico de Monterrey] [Rodriguez-PazMX, Tecnológico de Monterrey] [González-MendívilJA, Tecnológico de Monterrey] [Palomares-MoctezumaJA, Tecnológico de Monterrey]",MX,True
2057,10.1109/SWC65939.2025.00065,"[HoM, British Columbia Institute of Technology] [OrrC, British Columbia Institute of Technology] [JeonR, Texas A&M University-Victoria; University of Victoria; Victoria University] [LinMP, Mount Saint Vincent University] [RyooJ, Fairleigh Dickinson University]",CA;US;AU,True
2058,10.1109/ICEED66794.2025.11400464,"[GhreirH, University of Technology Malaysia] [HamashM, Dublin City University] [BoulhrirT, Fordham University] [MegatMAZ, University of Technology Malaysia] [TiernanP, Dublin City University] [DonlonE, Dublin City University]",MY;IE;US,True
2059,10.1109/AISTEMEDU67077.2025.11403887,"[ShaalanK, British University in Dubai] [DeepthiR, Indian Institute of Technology Hyderabad] [HussianF, University of Al-Qadisiyah] [HadiA, Alsalam University College] [ChellappanCP, Vinayaka Missions University] [EshqulovaN, Termez State University]",AE;IN;IQ;UZ,True
2060,10.1109/ICCA66035.2025.11430745,"[AbuEidAI, Arab Open University; Arab Open University] [JazzarM, Arab Open University; Arab Open University]",OM;KW,True
2061,10.1109/ICCA66035.2025.11430910,"[AlJallalN, Kuwait University]",KW,True
2062,10.1109/ICAITE68636.2025.11442304,"[Sánchez-LópezAL, Tecnológico de Monterrey] [Sepúlveda-VillegasM, Tecnológico de Monterrey] [López-MenaER, Tecnológico de Monterrey] [Jimenez-PerezMI, Tecnológico de Monterrey] [Perfecto-AvalosY, Xavier School] [Esparza-SánchezJ, Tecnológico de Monterrey]",MX;PH,True
2063,10.1109/ISMEE68179.2025.11473145,"[RabbaniRZ, Indonesia University of Education] [ElvyantiS, Indonesia University of Education] [HakimNFA, Indonesia University of Education]",ID,True
2064,10.1109/ICAIII69475.2026.11521836,[AttarG] [AmaraMA],,True
2065,10.1109/ACAIT67930.2025.11521992,"[LiM, Zhejiang Normal University] [ZhuJ, Zhejiang Normal University] [ZhangW, Zhejiang Normal University] [PanC, Zhejiang Normal University] [LiZ, Zhejiang Normal University] [GuanJ, Zhejiang Normal University]",CN,True
2066,10.1109/QPAIN69676.2026.11545654,"[ChowdhuryS, Chittagong University of Engineering & Technology] [ChowdhuryAF, Chittagong University of Engineering & Technology] [BanuA, Chittagong University of Engineering & Technology] [HossainR, East Delta University]",BD,True
2067,10.1109/EDUNINE62390.2026.11546727,"[ArriagaJG, China XD Group (China)]",CN,True
2068,10.1109/EDUNINE62390.2026.11546808,"[WeissmanZ, Shenkar College of Engineering and Design] [FurmanGD, Shenkar College of Engineering and Design]",IL,True
2069,10.1109/EDUNINE62390.2026.11546862,"[MohammedC, University of the West Indies] [RockeS, University of the West Indies]",TT,True
2070,10.1109/EDUNINE62390.2026.11546864,"[ShahA, Northern Kentucky University] [ChattopadhyayA, Northern Kentucky University] [PfantzL, Northern Kentucky University]",US,True
2071,10.1109/EDUNINE62390.2026.11546886,"[ShaabanK, Florida Polytechnic University]",US,True
2072,10.1109/EDUNINE62390.2026.11546902,"[ChimAIT, Tecnológico de Monterrey] [Nieto-JalilJM, Tecnológico de Monterrey] [ÁlvarezJ, Tecnológico de Monterrey] [Ibarra-ZarateDI, Tecnológico de Monterrey] [HuertaJMM, Tecnológico de Monterrey]",MX,True
2073,10.1109/EDUNINE62390.2026.11547041,"[Yarovenko-KuzminykhN, Universidade de Vigo] [Llamas-NistalM, Universidade de Vigo] [Caeiro-RodríguezM, Universidade de Vigo] [Mikic-FonteF, Universidade de Vigo]",ES,True
2074,10.1109/EDUNINE62390.2026.11547053,"[BravoE, Universidad de Lima; University of the Pacific]",PE,True
2075,10.1109/EDUNINE62390.2026.11547069,"[ShaabanK, Florida Polytechnic University]",US,True
2076,10.1109/EDUNINE62390.2026.11547082,"[LooJVd, Queen Mary University of London] [ChenYL, Queen Mary University of London] [ChaiKK, Queen Mary University of London]",GB,True
2077,10.1109/EDUNINE62390.2026.11547086,"[Nieto-JalilJM, Tecnológico de Monterrey] [ChimAIT, Tecnológico de Monterrey] [RamirezJA, Tecnológico de Monterrey] [Ibarra-ZarateDI, Tecnológico de Monterrey] [DuqueCAR, Universidad de Los Andes; Universidad de Los Andes] [BejaranJRA, Universidad de Los Andes; Universidad de Los Andes]",MX;CO;BO,True
2078,10.1109/EDUNINE62390.2026.11547103,"[HanC, University of Auckland] [YeX, University of Auckland] [ManoharanS, University of Auckland]",NZ,True
2079,10.1109/EDUNINE62390.2026.11547149,"[SanchezDAG, Tecnológico de Monterrey] [Peña-BecerrilM, Instituto Tecnológico de Toluca; Tecnológico de Monterrey] [Camacho-ZuñigaC, Institute for the Future; Tecnológico de Monterrey]",MX;US,True
2080,10.1109/Inforino68543.2026.11556604,"[RyzhkovA, Moscow Power Engineering Institute; Moscow Aviation Institute] [KulikovskayaA, Moscow Technological Institute] [ChoporovM, Moscow Power Engineering Institute; Moscow Aviation Institute]",RU,True
